Gender,Age,Relationship,Education,Height(cm),Weight(kg)
0.0,0.0,0.0,0.0,160.9,69.6
0.0,0.0,0.0,0.0,183.8,121.7
0.0,0.0,0.0,0.0,145.2,50.0
0.0,0.0,0.0,0.0,177.0,84.4
0.0,0.0,0.0,0.0,171.3,100.7
0.0,0.0,0.0,0.0,141.2,29.4
0.0,0.0,0.0,0.0,154.0,52.4
0.0,0.0,0.0,0.0,163.5,58.8
0.0,0.0,0.0,0.0,174.6,74.3
0.0,0.0,0.0,0.0,184.5,87.1
0.0,0.0,0.0,0.0,153.2,51.0
0.0,0.0,0.0,0.0,180.0,70.6
0.0,0.0,0.0,0.0,150.7,39.6
0.0,0.0,0.0,0.0,162.7,103.1
0.0,0.0,0.0,0.0,159.6,145.2
0.0,0.0,0.0,0.0,99.2,14.4
0.0,0.0,0.0,0.0,119.2,21.6
0.0,0.0,0.0,0.0,139.6,54.1
0.0,0.0,0.0,0.0,165.3,67.9
0.0,0.0,0.0,0.0,127.7,23.6
0.0,0.0,0.0,0.0,0.0,9.2
0.0,0.0,0.0,0.0,0.0,10.1
0.0,0.0,0.0,0.0,175.0,74.2
0.0,0.0,0.0,0.0,178.0,90.9
0.0,0.0,0.0,0.0,177.0,103.8
0.0,0.0,0.0,0.0,0.0,5.2
0.0,0.0,0.0,0.0,169.8,96.8
0.0,0.0,0.0,0.0,153.9,107.9
0.0,0.0,0.0,0.0,185.1,86.8
0.0,0.0,0.0,0.0,171.9,112.0
0.0,0.0,0.0,0.0,104.0,18.8
0.0,0.0,0.0,0.0,173.3,65.0
0.0,0.0,0.0,0.0,170.2,84.1
0.0,0.0,0.0,0.0,161.6,80.4
0.0,0.0,0.0,0.0,178.4,99.2
0.0,0.0,0.0,0.0,162.1,68.6
0.0,0.0,0.0,0.0,171.3,101.7
0.0,0.0,0.0,0.0,160.8,70.4
0.0,0.0,0.0,0.0,183.0,96.8
0.0,0.0,0.0,0.0,153.5,78.2
0.0,0.0,0.0,0.0,155.7,78.8
0.0,0.0,0.0,0.0,156.1,104.4
0.0,0.0,0.0,0.0,106.7,16.8
0.0,0.0,0.0,0.0,164.3,67.0
0.0,0.0,0.0,0.0,163.9,54.4
0.0,0.0,0.0,0.0,154.6,90.5
0.0,0.0,0.0,0.0,188.1,118.1
0.0,0.0,0.0,0.0,160.7,101.0
0.0,0.0,0.0,0.0,166.7,83.4
0.0,0.0,0.0,0.0,168.2,57.9
0.0,0.0,0.0,0.0,154.7,64.1
0.0,0.0,0.0,0.0,148.4,61.2
0.0,0.0,0.0,0.0,150.6,45.6
0.0,0.0,0.0,0.0,177.2,79.6
0.0,0.0,0.0,0.0,172.7,67.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,84.5,11.4
0.0,0.0,0.0,0.0,132.0,29.8
0.0,0.0,0.0,0.0,156.7,82.6
0.0,0.0,0.0,0.0,170.7,104.4
0.0,0.0,0.0,0.0,170.2,103.8
0.0,0.0,0.0,0.0,172.6,74.7
0.0,0.0,0.0,0.0,158.6,60.5
0.0,0.0,0.0,0.0,124.8,42.7
0.0,0.0,0.0,0.0,155.7,38.4
0.0,0.0,0.0,0.0,173.8,116.3
0.0,0.0,0.0,0.0,152.3,84.5
0.0,0.0,0.0,0.0,88.0,12.0
0.0,0.0,0.0,0.0,192.2,132.3
0.0,0.0,0.0,0.0,164.7,79.2
0.0,0.0,0.0,0.0,151.7,59.8
0.0,0.0,0.0,0.0,157.7,83.1
0.0,0.0,0.0,0.0,0.0,6.9
0.0,0.0,0.0,0.0,154.5,92.6
0.0,0.0,0.0,0.0,129.3,29.8
0.0,0.0,0.0,0.0,137.4,39.4
0.0,0.0,0.0,0.0,177.7,117.3
0.0,0.0,0.0,0.0,163.3,76.4
0.0,0.0,0.0,0.0,141.9,68.6
0.0,0.0,0.0,0.0,170.8,103.3
0.0,0.0,0.0,0.0,155.2,68.5
0.0,0.0,0.0,0.0,179.4,109.9
0.0,0.0,0.0,0.0,162.8,80.5
0.0,0.0,0.0,0.0,158.2,48.0
0.0,0.0,0.0,0.0,160.6,66.6
0.0,0.0,0.0,0.0,158.7,55.7
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,176.2,64.4
0.0,0.0,0.0,0.0,147.9,58.5
0.0,0.0,0.0,0.0,156.4,91.5
0.0,0.0,0.0,0.0,160.1,49.7
0.0,0.0,0.0,0.0,175.7,64.9
0.0,0.0,0.0,0.0,155.9,64.7
0.0,0.0,0.0,0.0,170.7,98.1
0.0,0.0,0.0,0.0,167.2,54.5
0.0,0.0,0.0,0.0,155.6,64.6
0.0,0.0,0.0,0.0,147.1,75.8
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,155.9,57.5
0.0,0.0,0.0,0.0,156.6,71.3
0.0,0.0,0.0,0.0,167.0,79.7
0.0,0.0,0.0,0.0,115.0,23.0
0.0,0.0,0.0,0.0,174.7,70.8
0.0,0.0,0.0,0.0,179.9,114.5
0.0,0.0,0.0,0.0,0.0,6.4
0.0,0.0,0.0,0.0,156.5,83.7
0.0,0.0,0.0,0.0,177.3,119.6
0.0,0.0,0.0,0.0,172.2,72.0
0.0,0.0,0.0,0.0,100.1,17.6
0.0,0.0,0.0,0.0,117.9,20.5
0.0,0.0,0.0,0.0,156.9,71.9
0.0,0.0,0.0,0.0,167.4,93.3
0.0,0.0,0.0,0.0,0.0,9.6
0.0,0.0,0.0,0.0,164.6,50.5
0.0,0.0,0.0,0.0,147.1,73.0
0.0,0.0,0.0,0.0,153.5,87.7
0.0,0.0,0.0,0.0,174.9,112.7
0.0,0.0,0.0,0.0,0.0,12.2
0.0,0.0,0.0,0.0,168.3,53.6
0.0,0.0,0.0,0.0,0.0,4.0
0.0,0.0,0.0,0.0,148.3,58.4
0.0,0.0,0.0,0.0,111.2,20.1
0.0,0.0,0.0,0.0,160.6,70.4
0.0,0.0,0.0,0.0,163.9,70.5
0.0,0.0,0.0,0.0,117.7,21.6
0.0,0.0,0.0,0.0,172.5,48.4
0.0,0.0,0.0,0.0,175.0,100.6
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,179.0,115.6
0.0,0.0,0.0,0.0,0.0,12.9
0.0,0.0,0.0,0.0,110.6,21.8
0.0,0.0,0.0,0.0,185.9,97.8
0.0,0.0,0.0,0.0,181.8,111.8
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,158.7,84.4
0.0,0.0,0.0,0.0,172.4,108.6
0.0,0.0,0.0,0.0,0.0,7.5
0.0,0.0,0.0,0.0,0.0,9.5
0.0,0.0,0.0,0.0,111.4,20.3
0.0,0.0,0.0,0.0,171.9,86.5
0.0,0.0,0.0,0.0,169.6,92.4
0.0,0.0,0.0,0.0,166.8,56.0
0.0,0.0,0.0,0.0,164.6,147.6
0.0,0.0,0.0,0.0,163.0,77.3
0.0,0.0,0.0,0.0,152.6,58.2
0.0,0.0,0.0,0.0,157.8,66.1
0.0,0.0,0.0,0.0,157.5,49.5
0.0,0.0,0.0,0.0,151.6,50.9
0.0,0.0,0.0,0.0,147.6,74.0
0.0,0.0,0.0,0.0,160.6,82.4
0.0,0.0,0.0,0.0,164.0,93.8
0.0,0.0,0.0,0.0,95.7,13.4
0.0,0.0,0.0,0.0,158.2,52.6
0.0,0.0,0.0,0.0,96.4,15.8
0.0,0.0,0.0,0.0,160.4,52.3
0.0,0.0,0.0,0.0,156.4,89.7
0.0,0.0,0.0,0.0,152.4,61.5
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,178.3,91.3
0.0,0.0,0.0,0.0,155.0,95.5
0.0,0.0,0.0,0.0,157.4,54.8
0.0,0.0,0.0,0.0,97.9,16.7
0.0,0.0,0.0,0.0,173.6,74.2
0.0,0.0,0.0,0.0,157.1,55.3
0.0,0.0,0.0,0.0,137.1,36.6
0.0,0.0,0.0,0.0,171.4,81.9
0.0,0.0,0.0,0.0,164.4,79.8
0.0,0.0,0.0,0.0,153.6,61.6
0.0,0.0,0.0,0.0,165.5,53.2
0.0,0.0,0.0,0.0,180.7,81.8
0.0,0.0,0.0,0.0,176.5,75.6
0.0,0.0,0.0,0.0,118.3,32.2
0.0,0.0,0.0,0.0,148.5,48.6
0.0,0.0,0.0,0.0,167.6,117.2
0.0,0.0,0.0,0.0,159.3,95.3
0.0,0.0,0.0,0.0,159.8,72.7
0.0,0.0,0.0,0.0,160.2,125.5
0.0,0.0,0.0,0.0,178.1,105.6
0.0,0.0,0.0,0.0,158.4,84.3
0.0,0.0,0.0,0.0,180.1,143.7
0.0,0.0,0.0,0.0,174.5,79.1
0.0,0.0,0.0,0.0,166.1,77.9
0.0,0.0,0.0,0.0,180.7,84.3
0.0,0.0,0.0,0.0,0.0,8.2
0.0,0.0,0.0,0.0,121.2,30.5
0.0,0.0,0.0,0.0,174.5,62.0
0.0,0.0,0.0,0.0,118.1,24.4
0.0,0.0,0.0,0.0,176.1,65.4
0.0,0.0,0.0,0.0,112.2,21.1
0.0,0.0,0.0,0.0,162.8,65.6
0.0,0.0,0.0,0.0,0.0,8.9
0.0,0.0,0.0,0.0,183.4,125.1
0.0,0.0,0.0,0.0,172.4,95.1
0.0,0.0,0.0,0.0,154.1,54.7
0.0,0.0,0.0,0.0,175.3,122.4
0.0,0.0,0.0,0.0,157.4,81.3
0.0,0.0,0.0,0.0,177.3,102.0
0.0,0.0,0.0,0.0,113.9,15.4
0.0,0.0,0.0,0.0,0.0,11.9
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,164.6,93.9
0.0,0.0,0.0,0.0,178.8,95.6
0.0,0.0,0.0,0.0,173.0,99.9
0.0,0.0,0.0,0.0,159.0,101.3
0.0,0.0,0.0,0.0,160.8,67.9
0.0,0.0,0.0,0.0,175.2,91.2
0.0,0.0,0.0,0.0,0.0,9.9
0.0,0.0,0.0,0.0,172.5,71.0
0.0,0.0,0.0,0.0,157.0,69.3
0.0,0.0,0.0,0.0,163.6,54.7
0.0,0.0,0.0,0.0,163.5,99.7
0.0,0.0,0.0,0.0,180.6,95.0
0.0,0.0,0.0,0.0,177.7,61.5
0.0,0.0,0.0,0.0,88.9,12.0
0.0,0.0,0.0,0.0,150.1,51.9
0.0,0.0,0.0,0.0,162.6,79.0
0.0,0.0,0.0,0.0,86.0,11.3
0.0,0.0,0.0,0.0,152.6,57.0
0.0,0.0,0.0,0.0,172.2,74.6
0.0,0.0,0.0,0.0,150.7,52.5
0.0,0.0,0.0,0.0,0.0,11.3
0.0,0.0,0.0,0.0,0.0,6.3
0.0,0.0,0.0,0.0,155.1,74.9
0.0,0.0,0.0,0.0,157.1,51.5
0.0,0.0,0.0,0.0,157.0,55.7
0.0,0.0,0.0,0.0,151.2,64.6
0.0,0.0,0.0,0.0,181.8,81.2
0.0,0.0,0.0,0.0,180.6,112.2
0.0,0.0,0.0,0.0,104.0,16.9
0.0,0.0,0.0,0.0,0.0,8.8
0.0,0.0,0.0,0.0,135.7,37.2
0.0,0.0,0.0,0.0,160.7,65.9
0.0,0.0,0.0,0.0,161.1,78.3
0.0,0.0,0.0,0.0,162.4,45.7
0.0,0.0,0.0,0.0,152.5,76.1
0.0,0.0,0.0,0.0,162.8,100.1
0.0,0.0,0.0,0.0,179.3,108.3
0.0,0.0,0.0,0.0,172.7,72.1
0.0,0.0,0.0,0.0,173.2,83.7
0.0,0.0,0.0,0.0,180.7,104.2
0.0,0.0,0.0,0.0,151.6,67.8
0.0,0.0,0.0,0.0,130.6,25.3
0.0,0.0,0.0,0.0,166.8,66.7
0.0,0.0,0.0,0.0,149.9,62.3
0.0,0.0,0.0,0.0,173.2,82.8
0.0,0.0,0.0,0.0,109.1,21.2
0.0,0.0,0.0,0.0,152.8,53.5
0.0,0.0,0.0,0.0,172.0,76.6
0.0,0.0,0.0,0.0,130.9,32.9
0.0,0.0,0.0,0.0,167.4,83.7
0.0,0.0,0.0,0.0,0.0,9.6
0.0,0.0,0.0,0.0,164.6,87.1
0.0,0.0,0.0,0.0,108.0,20.8
0.0,0.0,0.0,0.0,146.0,65.2
0.0,0.0,0.0,0.0,155.5,52.4
0.0,0.0,0.0,0.0,162.0,65.5
0.0,0.0,0.0,0.0,173.2,64.3
0.0,0.0,0.0,0.0,137.9,29.5
0.0,0.0,0.0,0.0,94.0,13.6
0.0,0.0,0.0,0.0,114.8,22.7
0.0,0.0,0.0,0.0,165.0,62.5
0.0,0.0,0.0,0.0,172.3,103.6
0.0,0.0,0.0,0.0,164.1,128.1
0.0,0.0,0.0,0.0,93.9,15.7
0.0,0.0,0.0,0.0,172.8,77.7
0.0,0.0,0.0,0.0,166.6,57.2
0.0,0.0,0.0,0.0,166.9,64.9
0.0,0.0,0.0,0.0,152.0,43.5
0.0,0.0,0.0,0.0,158.9,53.5
0.0,0.0,0.0,0.0,172.4,69.8
0.0,0.0,0.0,0.0,163.9,50.7
0.0,0.0,0.0,0.0,106.8,17.6
0.0,0.0,0.0,0.0,170.5,146.7
0.0,0.0,0.0,0.0,158.3,99.6
0.0,0.0,0.0,0.0,90.4,14.4
0.0,0.0,0.0,0.0,161.8,98.9
0.0,0.0,0.0,0.0,159.3,79.9
0.0,0.0,0.0,0.0,157.9,47.1
0.0,0.0,0.0,0.0,0.0,13.1
0.0,0.0,0.0,0.0,157.6,71.2
0.0,0.0,0.0,0.0,169.5,94.6
0.0,0.0,0.0,0.0,172.7,77.0
0.0,0.0,0.0,0.0,165.0,92.6
0.0,0.0,0.0,0.0,113.8,26.4
0.0,0.0,0.0,0.0,128.6,28.4
0.0,0.0,0.0,0.0,159.8,98.7
0.0,0.0,0.0,0.0,162.3,84.5
0.0,0.0,0.0,0.0,183.6,94.0
0.0,0.0,0.0,0.0,177.3,56.7
0.0,0.0,0.0,0.0,166.2,107.6
0.0,0.0,0.0,0.0,144.2,40.3
0.0,0.0,0.0,0.0,163.3,55.7
0.0,0.0,0.0,0.0,161.3,72.5
0.0,0.0,0.0,0.0,173.5,59.8
0.0,0.0,0.0,0.0,115.3,21.8
0.0,0.0,0.0,0.0,175.6,126.2
0.0,0.0,0.0,0.0,101.2,16.4
0.0,0.0,0.0,0.0,157.0,59.3
0.0,0.0,0.0,0.0,163.7,97.5
0.0,0.0,0.0,0.0,128.6,22.1
0.0,0.0,0.0,0.0,182.2,128.4
0.0,0.0,0.0,0.0,110.8,18.8
0.0,0.0,0.0,0.0,185.0,90.3
0.0,0.0,0.0,0.0,175.7,58.7
0.0,0.0,0.0,0.0,89.4,15.6
0.0,0.0,0.0,0.0,175.2,87.8
0.0,0.0,0.0,0.0,167.2,82.6
0.0,0.0,0.0,0.0,100.2,16.6
0.0,0.0,0.0,0.0,118.2,21.3
0.0,0.0,0.0,0.0,153.8,51.1
0.0,0.0,0.0,0.0,136.0,39.4
0.0,0.0,0.0,0.0,142.8,92.4
0.0,0.0,0.0,0.0,96.9,14.6
0.0,0.0,0.0,0.0,92.6,13.2
0.0,0.0,0.0,0.0,166.2,79.6
0.0,0.0,0.0,0.0,155.1,50.9
0.0,0.0,0.0,0.0,168.9,72.7
0.0,0.0,0.0,0.0,159.4,53.1
0.0,0.0,0.0,0.0,112.2,20.2
0.0,0.0,0.0,0.0,170.8,76.5
0.0,0.0,0.0,0.0,102.0,16.2
0.0,0.0,0.0,0.0,172.2,71.7
0.0,0.0,0.0,0.0,155.5,61.8
0.0,0.0,0.0,0.0,151.2,49.2
0.0,0.0,0.0,0.0,160.3,210.8
0.0,0.0,0.0,0.0,96.6,14.7
0.0,0.0,0.0,0.0,183.7,97.9
0.0,0.0,0.0,0.0,173.7,85.0
0.0,0.0,0.0,0.0,159.8,57.6
0.0,0.0,0.0,0.0,155.6,87.1
0.0,0.0,0.0,0.0,0.0,7.1
0.0,0.0,0.0,0.0,155.3,140.3
0.0,0.0,0.0,0.0,173.7,57.2
0.0,0.0,0.0,0.0,152.9,63.9
0.0,0.0,0.0,0.0,176.8,82.9
0.0,0.0,0.0,0.0,158.2,68.8
0.0,0.0,0.0,0.0,172.9,57.7
0.0,0.0,0.0,0.0,168.4,78.3
0.0,0.0,0.0,0.0,174.8,84.0
0.0,0.0,0.0,0.0,169.0,111.1
0.0,0.0,0.0,0.0,167.1,60.9
0.0,0.0,0.0,0.0,117.0,21.8
0.0,0.0,0.0,0.0,146.3,45.5
0.0,0.0,0.0,0.0,163.2,67.1
0.0,0.0,0.0,0.0,170.4,130.3
0.0,0.0,0.0,0.0,181.8,96.8
0.0,0.0,0.0,0.0,163.2,73.8
0.0,0.0,0.0,0.0,178.1,71.0
0.0,0.0,0.0,0.0,106.9,18.4
0.0,0.0,0.0,0.0,180.9,66.6
0.0,0.0,0.0,0.0,166.0,51.9
0.0,0.0,0.0,0.0,177.3,58.6
0.0,0.0,0.0,0.0,181.5,86.4
0.0,0.0,0.0,0.0,125.8,32.8
0.0,0.0,0.0,0.0,184.1,146.3
0.0,0.0,0.0,0.0,164.3,63.2
0.0,0.0,0.0,0.0,166.0,58.6
0.0,0.0,0.0,0.0,165.2,56.5
0.0,0.0,0.0,0.0,167.4,87.0
0.0,0.0,0.0,0.0,0.0,8.2
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,147.3,36.2
0.0,0.0,0.0,0.0,125.5,26.2
0.0,0.0,0.0,0.0,127.6,27.6
0.0,0.0,0.0,0.0,162.3,111.1
0.0,0.0,0.0,0.0,0.0,74.1
0.0,0.0,0.0,0.0,173.9,72.5
0.0,0.0,0.0,0.0,155.2,49.8
0.0,0.0,0.0,0.0,172.7,75.9
0.0,0.0,0.0,0.0,143.0,55.6
0.0,0.0,0.0,0.0,159.3,86.7
0.0,0.0,0.0,0.0,179.4,100.5
0.0,0.0,0.0,0.0,119.5,21.6
0.0,0.0,0.0,0.0,186.5,104.1
0.0,0.0,0.0,0.0,164.0,48.9
0.0,0.0,0.0,0.0,153.5,62.4
0.0,0.0,0.0,0.0,131.1,24.1
0.0,0.0,0.0,0.0,116.9,24.3
0.0,0.0,0.0,0.0,124.6,27.4
0.0,0.0,0.0,0.0,161.7,58.4
0.0,0.0,0.0,0.0,179.0,71.0
0.0,0.0,0.0,0.0,164.9,76.3
0.0,0.0,0.0,0.0,170.5,128.8
0.0,0.0,0.0,0.0,0.0,10.9
0.0,0.0,0.0,0.0,156.6,104.8
0.0,0.0,0.0,0.0,162.8,83.8
0.0,0.0,0.0,0.0,114.8,27.6
0.0,0.0,0.0,0.0,177.6,109.5
0.0,0.0,0.0,0.0,169.9,111.0
0.0,0.0,0.0,0.0,179.8,107.5
0.0,0.0,0.0,0.0,0.0,6.2
0.0,0.0,0.0,0.0,171.9,58.2
0.0,0.0,0.0,0.0,102.4,18.8
0.0,0.0,0.0,0.0,161.5,50.7
0.0,0.0,0.0,0.0,158.4,112.4
0.0,0.0,0.0,0.0,173.1,85.5
0.0,0.0,0.0,0.0,163.9,65.7
0.0,0.0,0.0,0.0,167.3,110.6
0.0,0.0,0.0,0.0,157.1,46.6
0.0,0.0,0.0,0.0,156.7,78.1
0.0,0.0,0.0,0.0,185.2,147.1
0.0,0.0,0.0,0.0,153.4,72.8
0.0,0.0,0.0,0.0,164.7,114.5
0.0,0.0,0.0,0.0,168.7,68.1
0.0,0.0,0.0,0.0,152.2,60.4
0.0,0.0,0.0,0.0,151.9,86.8
0.0,0.0,0.0,0.0,174.5,68.1
0.0,0.0,0.0,0.0,173.0,103.5
0.0,0.0,0.0,0.0,101.3,14.3
0.0,0.0,0.0,0.0,155.9,71.8
0.0,0.0,0.0,0.0,148.4,40.4
0.0,0.0,0.0,0.0,181.6,86.3
0.0,0.0,0.0,0.0,92.5,12.1
0.0,0.0,0.0,0.0,180.9,77.4
0.0,0.0,0.0,0.0,171.7,76.7
0.0,0.0,0.0,0.0,191.2,107.4
0.0,0.0,0.0,0.0,156.8,95.9
0.0,0.0,0.0,0.0,117.4,19.0
0.0,0.0,0.0,0.0,185.8,63.7
0.0,0.0,0.0,0.0,151.7,45.1
0.0,0.0,0.0,0.0,0.0,3.9
0.0,0.0,0.0,0.0,170.3,71.8
0.0,0.0,0.0,0.0,184.0,129.0
0.0,0.0,0.0,0.0,169.2,82.0
0.0,0.0,0.0,0.0,176.9,84.5
0.0,0.0,0.0,0.0,144.0,35.9
0.0,0.0,0.0,0.0,155.2,70.8
0.0,0.0,0.0,0.0,99.3,17.9
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,170.6,62.4
0.0,0.0,0.0,0.0,164.4,69.4
0.0,0.0,0.0,0.0,111.1,19.0
0.0,0.0,0.0,0.0,171.1,95.2
0.0,0.0,0.0,0.0,155.6,55.0
0.0,0.0,0.0,0.0,157.4,72.9
0.0,0.0,0.0,0.0,170.9,69.4
0.0,0.0,0.0,0.0,158.7,79.3
0.0,0.0,0.0,0.0,137.4,35.9
0.0,0.0,0.0,0.0,104.5,19.6
0.0,0.0,0.0,0.0,146.5,39.6
0.0,0.0,0.0,0.0,162.6,79.4
0.0,0.0,0.0,0.0,170.1,67.1
0.0,0.0,0.0,0.0,165.7,99.3
0.0,0.0,0.0,0.0,160.4,55.7
0.0,0.0,0.0,0.0,181.8,75.9
0.0,0.0,0.0,0.0,181.7,66.0
0.0,0.0,0.0,0.0,163.4,70.8
0.0,0.0,0.0,0.0,171.9,113.1
0.0,0.0,0.0,0.0,150.1,36.3
0.0,0.0,0.0,0.0,176.9,114.9
0.0,0.0,0.0,0.0,150.8,56.6
0.0,0.0,0.0,0.0,179.5,79.6
0.0,0.0,0.0,0.0,160.4,118.4
0.0,0.0,0.0,0.0,89.4,13.6
0.0,0.0,0.0,0.0,157.5,78.6
0.0,0.0,0.0,0.0,162.1,72.9
0.0,0.0,0.0,0.0,170.6,105.1
0.0,0.0,0.0,0.0,0.0,9.2
0.0,0.0,0.0,0.0,189.1,93.9
0.0,0.0,0.0,0.0,99.9,22.3
0.0,0.0,0.0,0.0,161.4,62.1
0.0,0.0,0.0,0.0,173.5,69.1
0.0,0.0,0.0,0.0,167.6,56.4
0.0,0.0,0.0,0.0,163.8,105.0
0.0,0.0,0.0,0.0,159.7,73.0
0.0,0.0,0.0,0.0,153.3,54.7
0.0,0.0,0.0,0.0,165.0,63.4
0.0,0.0,0.0,0.0,126.1,25.0
0.0,0.0,0.0,0.0,180.5,114.1
0.0,0.0,0.0,0.0,131.0,27.2
0.0,0.0,0.0,0.0,163.7,85.8
0.0,0.0,0.0,0.0,153.5,56.6
0.0,0.0,0.0,0.0,161.2,119.4
0.0,0.0,0.0,0.0,109.0,18.1
0.0,0.0,0.0,0.0,175.2,68.7
0.0,0.0,0.0,0.0,182.6,101.6
0.0,0.0,0.0,0.0,176.7,90.6
0.0,0.0,0.0,0.0,156.9,73.5
0.0,0.0,0.0,0.0,175.7,191.3
0.0,0.0,0.0,0.0,167.1,85.1
0.0,0.0,0.0,0.0,155.5,58.8
0.0,0.0,0.0,0.0,131.5,32.9
0.0,0.0,0.0,0.0,148.8,58.5
0.0,0.0,0.0,0.0,168.2,67.8
0.0,0.0,0.0,0.0,175.3,101.3
0.0,0.0,0.0,0.0,163.5,103.3
0.0,0.0,0.0,0.0,178.5,83.3
0.0,0.0,0.0,0.0,151.8,46.0
0.0,0.0,0.0,0.0,198.3,109.1
0.0,0.0,0.0,0.0,169.0,96.1
0.0,0.0,0.0,0.0,173.0,85.4
0.0,0.0,0.0,0.0,162.9,68.5
0.0,0.0,0.0,0.0,161.4,72.4
0.0,0.0,0.0,0.0,179.6,105.1
0.0,0.0,0.0,0.0,167.6,98.4
0.0,0.0,0.0,0.0,143.9,55.9
0.0,0.0,0.0,0.0,169.1,61.2
0.0,0.0,0.0,0.0,0.0,5.9
0.0,0.0,0.0,0.0,170.3,197.7
0.0,0.0,0.0,0.0,162.4,84.8
0.0,0.0,0.0,0.0,138.0,33.8
0.0,0.0,0.0,0.0,162.3,49.8
0.0,0.0,0.0,0.0,151.5,87.5
0.0,0.0,0.0,0.0,172.4,54.7
0.0,0.0,0.0,0.0,0.0,8.3
0.0,0.0,0.0,0.0,0.0,12.2
0.0,0.0,0.0,0.0,147.8,35.5
0.0,0.0,0.0,0.0,156.5,123.9
0.0,0.0,0.0,0.0,161.9,57.4
0.0,0.0,0.0,0.0,157.3,72.0
0.0,0.0,0.0,0.0,161.2,67.2
0.0,0.0,0.0,0.0,123.2,28.6
0.0,0.0,0.0,0.0,174.5,91.5
0.0,0.0,0.0,0.0,174.5,69.4
0.0,0.0,0.0,0.0,167.9,89.6
0.0,0.0,0.0,0.0,0.0,11.4
0.0,0.0,0.0,0.0,163.8,68.4
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,162.1,83.1
0.0,0.0,0.0,0.0,164.9,73.5
0.0,0.0,0.0,0.0,109.4,17.5
0.0,0.0,0.0,0.0,180.4,113.5
0.0,0.0,0.0,0.0,147.9,64.8
0.0,0.0,0.0,0.0,149.0,39.8
0.0,0.0,0.0,0.0,155.2,41.8
0.0,0.0,0.0,0.0,182.9,72.7
0.0,0.0,0.0,0.0,166.6,86.1
0.0,0.0,0.0,0.0,151.6,59.5
0.0,0.0,0.0,0.0,163.9,105.4
0.0,0.0,0.0,0.0,0.0,10.6
0.0,0.0,0.0,0.0,0.0,7.2
0.0,0.0,0.0,0.0,155.4,55.8
0.0,0.0,0.0,0.0,144.9,34.0
0.0,0.0,0.0,0.0,174.2,54.9
0.0,0.0,0.0,0.0,96.5,15.4
0.0,0.0,0.0,0.0,169.9,111.9
0.0,0.0,0.0,0.0,177.7,93.4
0.0,0.0,0.0,0.0,0.0,114.0
0.0,0.0,0.0,0.0,0.0,5.0
0.0,0.0,0.0,0.0,180.4,131.0
0.0,0.0,0.0,0.0,97.0,15.2
0.0,0.0,0.0,0.0,149.7,40.5
0.0,0.0,0.0,0.0,151.5,59.3
0.0,0.0,0.0,0.0,167.1,133.7
0.0,0.0,0.0,0.0,172.3,58.0
0.0,0.0,0.0,0.0,158.6,99.0
0.0,0.0,0.0,0.0,144.8,57.0
0.0,0.0,0.0,0.0,172.3,115.1
0.0,0.0,0.0,0.0,165.8,60.6
0.0,0.0,0.0,0.0,176.2,122.4
0.0,0.0,0.0,0.0,174.0,118.1
0.0,0.0,0.0,0.0,159.9,55.3
0.0,0.0,0.0,0.0,178.5,96.9
0.0,0.0,0.0,0.0,123.2,25.3
0.0,0.0,0.0,0.0,170.4,91.3
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,7.5
0.0,0.0,0.0,0.0,168.6,82.0
0.0,0.0,0.0,0.0,160.2,71.5
0.0,0.0,0.0,0.0,178.1,60.3
0.0,0.0,0.0,0.0,158.1,70.1
0.0,0.0,0.0,0.0,165.9,68.7
0.0,0.0,0.0,0.0,181.3,127.3
0.0,0.0,0.0,0.0,114.7,23.0
0.0,0.0,0.0,0.0,155.0,53.9
0.0,0.0,0.0,0.0,168.8,87.8
0.0,0.0,0.0,0.0,165.8,84.7
0.0,0.0,0.0,0.0,162.5,100.5
0.0,0.0,0.0,0.0,169.6,81.7
0.0,0.0,0.0,0.0,187.8,90.0
0.0,0.0,0.0,0.0,179.9,95.9
0.0,0.0,0.0,0.0,179.7,73.4
0.0,0.0,0.0,0.0,175.3,119.3
0.0,0.0,0.0,0.0,183.9,146.1
0.0,0.0,0.0,0.0,155.0,69.0
0.0,0.0,0.0,0.0,189.1,106.8
0.0,0.0,0.0,0.0,142.2,43.5
0.0,0.0,0.0,0.0,174.9,58.7
0.0,0.0,0.0,0.0,184.3,85.1
0.0,0.0,0.0,0.0,161.4,45.7
0.0,0.0,0.0,0.0,173.3,105.6
0.0,0.0,0.0,0.0,179.3,95.4
